episode,nearest distance for adult,nearest distance for child,nearest distance for elder,time DExc for adult,time DExc for child,time DExc for elder,reward,done_reason,total time steps,total time,path
113.0,0.9714628969299544,3.9739829211673015,6.523105278393267,1.0,0.0,0.0,-3.44368,1.0,53.0,5.829999999999999,5.761513122427464
114.0,1.256556744457257,1.2696489097752988,2.8812934477700054,0.0,0.0,0.0,7.855009999999998,2.0,310.0,34.09999999999993,32.91949236494256
115.0,1.6698227041841058,0.8891720537028189,0.9552878663217157,0.0,7.0,16.0,7.520069999999999,2.0,280.0,30.799999999999947,33.14713484653335
116.0,1.2241507592983603,0.9202123732311724,1.770624233381005,0.0,6.0,0.0,7.120400000000001,2.0,289.0,31.78999999999994,32.78018268738835
117.0,1.7877029545553969,1.3650757300261158,0.9706067580124748,0.0,0.0,9.0,9.487650000000004,2.0,289.0,31.789999999999896,32.984482675760695
118.0,1.5801889504493523,4.103325219631157,0.9058671737944547,0.0,0.0,16.0,7.495019999999999,2.0,286.0,31.459999999999948,33.012483106000666
119.0,1.2160935014508998,0.5782462585046328,1.9391701867705042,0.0,11.0,0.0,7.05015,2.0,295.0,32.44999999999994,33.35790253454251
120.0,1.308527548320312,1.7416155737111632,1.0236042429104955,0.0,0.0,4.0,9.071860000000022,2.0,439.0,48.2899999999998,33.031200292213086
121.0,2.919987928734499,1.9741187762378387,1.014500707656065,0.0,0.0,20.0,11.306570000000008,2.0,311.0,34.20999999999988,33.10611141651191
122.0,1.4637405134651642,0.7049308928685991,2.2031594563931725,0.0,11.0,0.0,8.19403,2.0,298.0,32.77999999999994,33.02044402173303
123.0,1.465310539383189,3.058573642874143,2.4028990403716852,0.0,0.0,0.0,9.522610000000002,2.0,315.0,34.64999999999991,33.306233506747624
124.0,1.6827478592744067,2.175944425931302,1.4427462425563402,0.0,0.0,3.0,3.5578599999999896,0.0,514.0,56.539999999999814,33.071179142958904
125.0,0.7764715006535094,1.0045445124476975,1.5443450869939166,1.0,5.0,0.0,0.36816999999999833,1.0,281.0,30.909999999999943,29.318739210540716
126.0,0.7998382661507745,1.5160795854923246,1.5892987881846712,6.0,0.0,0.0,10.668540000000005,2.0,290.0,31.89999999999989,33.28871782222596
127.0,1.3248570074111423,1.9933687207140973,2.0159907441129,0.0,0.0,0.0,9.15549,2.0,294.0,32.33999999999989,33.59817994712533
128.0,1.905161070285511,2.3147252329325094,3.013775889704113,0.0,0.0,0.0,8.659939999999999,2.0,314.0,34.53999999999993,33.056089884201576
129.0,1.1990178088135472,1.0120321182546115,1.344135792376152,0.0,30.0,11.0,9.621920000000003,2.0,302.0,33.21999999999988,34.00287471730272
130.0,1.6314719597293774,2.4465946590305983,1.1460003015485405,0.0,0.0,10.0,8.967120000000001,2.0,286.0,31.459999999999958,33.33871977551432
131.0,0.8363072221073689,0.8600686705765246,1.4761930526076328,5.0,23.0,5.0,2.6437799999999827,0.0,513.0,56.429999999999794,33.11992167245601
132.0,1.5961588000955296,2.056942070832085,1.316219881569704,0.0,0.0,11.0,3.523949999999974,0.0,513.0,56.42999999999981,32.95525988584441
133.0,1.7110567779100214,2.1304749340567293,1.1535723060385314,0.0,0.0,7.0,3.4617799999999814,0.0,513.0,56.4299999999998,33.18700358066076
134.0,2.48590997597446,1.4588752896419113,0.8917612064182466,0.0,0.0,21.0,9.79591,2.0,315.0,34.64999999999993,33.20904852196617
135.0,1.4178307694389387,3.7708160731821323,1.3512405770757465,0.0,0.0,4.0,8.855400000000005,2.0,297.0,32.66999999999991,33.40382924023441
136.0,1.169687993844394,3.0154011349646797,3.0880085571210025,0.0,0.0,0.0,-1.450390000000001,1.0,141.0,15.510000000000018,16.224285016569933
137.0,1.139093921133538,0.7959712293486633,1.1768458190566589,0.0,18.0,11.0,1.9007600000000018,1.0,252.0,27.71999999999994,29.883860398708695
138.0,1.8606945818107758,1.0769828903743857,1.1257673886821273,0.0,2.0,9.0,0.3620600000000005,1.0,165.0,18.150000000000002,19.67620116629391
139.0,1.91287539502439,1.0225733650950084,6.084343403285955,0.0,7.0,0.0,-0.24738999999999844,1.0,199.0,21.889999999999986,23.394717536941442
140.0,0.8541288917601494,3.6801493152694533,1.2847900855113048,6.0,0.0,6.0,0.5924400000000076,0.0,513.0,56.42999999999981,27.925918773939333
141.0,0.7514064738606319,0.7567909997571658,1.3205685675148682,13.0,12.0,12.0,8.94595,2.0,315.0,34.64999999999993,33.53225012128756
142.0,1.4415786006762046,3.691286238119602,1.729626860940787,0.0,0.0,0.0,-0.3444999999999996,1.0,134.0,14.74,15.86227460164755
143.0,1.0701500451653223,1.0152231718338602,1.1257319584440182,0.0,6.0,16.0,8.818490000000002,2.0,284.0,31.23999999999994,33.10329587501271
144.0,1.432671563659065,1.752551019581518,1.5964864825636758,0.0,0.0,0.0,7.163069999999999,2.0,282.0,31.019999999999943,33.276443840668534
145.0,1.2506652201647532,1.7028967431012627,2.0225380113028293,0.0,0.0,0.0,10.458070000000001,2.0,342.0,37.61999999999988,33.149440328920086
146.0,2.7370353486199153,1.0753703254641847,0.7446902667523955,0.0,6.0,35.0,7.499060000000001,2.0,323.0,35.52999999999992,33.12359247510992
147.0,4.00625571987641,2.7727990681777133,1.1241874986577258,0.0,0.0,15.0,9.7135,2.0,284.0,31.23999999999992,33.25302915588819
151.0,0.9658278025459186,0.5718914388198354,1.4875203808901778,2.0,14.0,1.0,3.8434799999999836,0.0,514.0,56.53999999999982,33.25755849692992
152.0,0.4944119122691355,1.9782166461529376,1.0687859818635268,6.0,0.0,30.0,9.038799999999995,2.0,378.0,41.57999999999988,32.95652477146702
153.0,0.4107066454990029,1.6526696239830863,4.211878739738804,3.0,0.0,0.0,-0.905689999999999,1.0,156.0,17.16000000000001,18.425475698023433
154.0,9.102842107403445,6.088749019297582,0.5306595632922145,0.0,0.0,17.0,-1.8792899999999997,1.0,53.0,5.830000000000003,6.061357981735243
156.0,1.1549430884515943,2.124326096242974,1.4392892269037458,0.0,0.0,6.0,11.178250000000006,2.0,310.0,34.09999999999989,32.75179506873112
157.0,1.0297472292187524,2.506759883320862,1.5166281209030412,0.0,0.0,0.0,11.536260000000006,2.0,295.0,32.44999999999989,33.13718764369678
158.0,0.9183273682099655,3.613181244195173,1.2571633903463049,8.0,0.0,6.0,9.374500000000001,2.0,376.0,41.359999999999864,33.75549394270381
159.0,1.030040811563374,4.109685492729324,1.6285208073483513,0.0,0.0,0.0,7.855760000000004,2.0,325.0,35.74999999999992,33.75773912727595
160.0,0.6688914738763253,2.8735838168778463,1.3425812073176737,5.0,0.0,6.0,7.644469999999998,2.0,306.0,33.65999999999993,33.43405545046572
183.0,2.050345897377994,0.8189715918579177,0.9890096669630651,0.0,6.0,11.0,8.23133999999999,2.0,434.0,47.73999999999984,33.40675126644228
184.0,1.3854396967663671,0.7472201396024526,1.7554598622332747,0.0,8.0,0.0,7.38922,2.0,295.0,32.44999999999995,33.24596626398095
185.0,1.1606175269803605,2.6553397360709416,1.662494097978997,0.0,0.0,0.0,10.108610000000006,2.0,347.0,38.16999999999989,33.42891911507613
186.0,1.2880281086466712,1.446977970136732,0.8062458550204065,0.0,0.0,11.0,2.3911699999999874,0.0,513.0,56.42999999999977,33.35781162497311
187.0,2.3823839848245947,2.002843816207656,1.039543050225642,0.0,0.0,31.0,5.070959999999979,0.0,513.0,56.429999999999815,32.88568598710362
188.0,3.0850495347824305,2.7694129063758437,0.8306406185203126,0.0,0.0,12.0,8.110320000000002,2.0,292.0,32.119999999999955,33.44319532791436
189.0,1.853094682992212,1.3233344405547467,0.8811940448595689,0.0,0.0,11.0,7.1754900000000035,2.0,297.0,32.66999999999994,33.59412126754455
190.0,1.0832759405826011,2.1298328913869575,3.952388107343753,0.0,0.0,0.0,7.7278199999999995,2.0,284.0,31.239999999999945,33.34193878898345
191.0,1.421155361978647,1.936071300175177,1.0876930981375021,0.0,0.0,13.0,7.200249999999999,2.0,288.0,31.679999999999943,33.081533265800125
192.0,0.8661411533796206,0.9897185641722162,3.4183475478642573,10.0,6.0,0.0,10.985180000000005,2.0,298.0,32.779999999999895,33.170976370432925
193.0,1.4465746279013436,1.6667196556058719,1.4010232354865437,0.0,0.0,2.0,7.971789999999997,2.0,332.0,36.519999999999925,33.09354866519279
194.0,1.4829990751968198,2.4839596304276146,2.053631797923731,0.0,0.0,0.0,12.334650000000009,2.0,300.0,32.999999999999886,32.98637451253812
195.0,0.9601363044798876,1.1110116970518076,1.1369992903425832,1.0,5.0,19.0,-0.37284000000000006,1.0,134.0,14.739999999999998,15.444058682165918
196.0,1.2968869438442523,1.5998544284966936,1.3686560249304145,0.0,0.0,1.0,-0.10977999999999977,1.0,208.0,22.87999999999998,24.825957514507014
197.0,2.367287803341676,1.2220607727948605,0.7732199303258794,0.0,0.0,15.0,7.70454,2.0,359.0,39.4899999999999,33.18652755490884
198.0,1.2324751561372096,0.9991874248945941,4.29283113143525,0.0,3.0,0.0,10.380500000000003,2.0,319.0,35.08999999999988,33.45730773650397
200.0,0.719151307971805,1.368901864861783,2.1288456325918164,8.0,0.0,0.0,4.552419999999979,0.0,513.0,56.42999999999981,33.27073436127042
201.0,0.8086585102779411,3.0089889298806045,1.6179572855818525,16.0,0.0,0.0,1.3471899999999994,1.0,259.0,28.489999999999956,30.01025650817389
202.0,1.2213491179214777,1.7099460234274346,1.3751285151289177,0.0,0.0,6.0,7.42348,2.0,277.0,30.46999999999996,33.01792677735671
203.0,1.7035601699765195,1.978059408879282,2.134794765316202,0.0,0.0,0.0,7.9038699999999995,2.0,290.0,31.899999999999935,33.42168699396058
204.0,1.3824003231092161,1.026202516616955,1.5670672431317907,0.0,5.0,0.0,5.260559999999976,0.0,513.0,56.42999999999979,33.064450257326484
205.0,0.9277566161373901,0.5420333744381891,2.0746881968471658,4.0,8.0,0.0,8.18353,2.0,284.0,31.23999999999994,33.356505716864504
206.0,2.1001762538186073,1.4032386528746394,0.7706207188149768,0.0,0.0,28.0,11.629290000000005,2.0,285.0,31.349999999999895,33.09376236646522
207.0,2.664897781034071,1.2102415230671022,1.9186663060197113,0.0,0.0,0.0,8.49623,2.0,285.0,31.349999999999927,33.160085855052195
208.0,0.8932835261769057,1.629371679387066,3.907604687980551,4.0,0.0,0.0,8.78351,2.0,286.0,31.459999999999923,33.02404222592761
209.0,1.0924921654172064,1.796714472468468,1.1167445247115644,0.0,0.0,8.0,4.595989999999984,0.0,514.0,56.53999999999979,32.64708710088255
210.0,1.6935197104587334,0.980288604070146,1.2018044757832476,0.0,12.0,20.0,11.843840000000005,2.0,301.0,33.109999999999914,33.56689902331645
214.0,2.150392425980957,1.2017891115076267,0.7554868976312822,0.0,0.0,10.0,9.43331,2.0,294.0,32.33999999999993,33.09461986280718
215.0,2.998021157988862,1.012359441535654,1.428715808788844,0.0,4.0,3.0,8.61119,2.0,288.0,31.679999999999946,33.36422465020952
216.0,1.0089066281606933,1.593156844682894,2.276521973387384,0.0,0.0,0.0,7.8697399999999975,2.0,295.0,32.44999999999994,33.346018339291206
222.0,1.0627583007715955,2.5942931622479652,1.165511626975771,0.0,0.0,8.0,7.15874,2.0,281.0,30.909999999999943,32.870731182878735
223.0,1.1378362969740796,0.5358537654346996,1.203864184566374,0.0,4.0,10.0,1.5873300000000024,1.0,275.0,30.249999999999964,32.237674471198
224.0,1.989103667833904,0.9172631784792727,1.0300466820225644,0.0,13.0,17.0,5.101919999999983,0.0,514.0,56.539999999999765,32.46101093596751
225.0,1.7536020686642126,1.1736703359785623,2.086759881938837,0.0,5.0,0.0,8.206199999999992,2.0,335.0,36.849999999999916,33.31321566585599
226.0,2.0223677348146722,0.9371845372123384,6.2641516086605105,0.0,8.0,0.0,-2.003490000000001,1.0,105.0,11.550000000000006,12.449961923214675
227.0,2.051293518476468,0.9997667662280423,2.9583561153190074,0.0,13.0,0.0,-0.35833000000000137,1.0,118.0,12.979999999999992,14.02615319013879
228.0,1.479856251210744,0.813521032440233,2.281265875940223,0.0,12.0,0.0,7.42245,2.0,289.0,31.78999999999994,32.857538987299485
229.0,1.0595451403740281,1.3732918426215954,0.9327396534812937,0.0,0.0,30.0,11.379730000000011,2.0,306.0,33.65999999999988,33.42826897155145
230.0,1.744708306764133,0.5467358748880232,1.916211457356689,0.0,3.0,0.0,0.5244899999999992,1.0,236.0,25.959999999999976,27.629585196737974
439.0,1.812393320733672,1.0677404650154156,1.019948240306202,0.0,9.0,19.0,9.574380000000001,2.0,353.0,38.829999999999856,33.28077852323947
441.0,2.0179625099893155,0.3348326665870639,1.3076222000311404,0.0,13.0,9.0,-1.80227,1.0,139.0,15.290000000000019,16.464511440518827
442.0,1.029584862545335,1.6658944620844096,0.6579927331960131,0.0,0.0,21.0,8.105929999999999,2.0,308.0,33.87999999999992,32.862215704469826
443.0,0.6852977090283763,0.7176379446192314,1.0291727388367777,6.0,13.0,15.0,7.820330000000003,2.0,311.0,34.20999999999993,33.760165862297605
444.0,0.9322569925481097,1.377172707174621,0.9105662722748127,3.0,0.0,11.0,3.4805899999999728,0.0,513.0,56.4299999999998,33.48934567821741
445.0,0.5196507855437452,2.0694506737181415,5.143873217232017,11.0,0.0,0.0,1.0852400000000006,1.0,248.0,27.279999999999973,27.04958364972055
446.0,2.06279133627263,0.4147143982819977,3.1161400586299686,0.0,16.0,0.0,-2.0378,1.0,135.0,14.850000000000017,13.0677441942985
447.0,1.5570512185517982,1.3495557217219434,2.4979931130493926,0.0,0.0,0.0,10.227020000000007,2.0,287.0,31.56999999999989,33.485902946462005
448.0,0.8580334955148393,0.48778754976586675,2.0041988325426066,5.0,22.0,0.0,3.1255999999999995,1.0,284.0,31.239999999999895,29.77897643938419
449.0,0.9523952922066602,0.590440491865215,1.0913324379238225,3.0,7.0,18.0,3.821199999999979,0.0,513.0,56.42999999999978,33.33296848694384
450.0,0.9974497958806425,0.953787046132242,1.7109856024512429,1.0,6.0,0.0,9.214520000000002,2.0,291.0,32.00999999999994,33.59244717653879
451.0,0.9296119525980392,0.785483665244567,1.1903194228069496,6.0,13.0,10.0,7.653030000000001,2.0,323.0,35.52999999999992,34.058060056804564
452.0,1.2542775307049276,1.1444577722135303,1.1335423080092413,0.0,8.0,9.0,9.36516,2.0,320.0,35.199999999999875,33.693424406153994
453.0,1.3930480873652162,2.2519687918483697,1.7465487180549026,0.0,0.0,0.0,8.949310000000002,2.0,379.0,41.68999999999989,33.348616868555986
454.0,2.0790429419703877,2.168095299136873,0.9939862084411526,0.0,0.0,24.0,9.59003,2.0,330.0,36.29999999999992,33.415302319873604
